year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,Mustang Sampling Racing | Cadillac DPi DPi,1,13:13:27.757,J. Barbosa,13:14:17.067,F. Albuquerque,49.310,49.310,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,Mustang Sampling Racing | Cadillac DPi DPi,2,13:37:51.847,F. Albuquerque,13:38:42.751,F. Albuquerque,50.904,1:40.214,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,6,2 F. Albuquerque F. Albuquerque 50.904 1:40.214 | Acura Team Penske | Acura DPi DPi,1,13:13:24.758,J. Montoya,13:14:08.075,D. Cameron,43.317,43.317,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,6,2 F. Albuquerque F. Albuquerque 50.904 1:40.214 | Acura Team Penske | Acura DPi DPi,2,13:37:44.292,D. Cameron,13:38:18.870,D. Cameron,34.578,1:17.895,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,7,2 D. Cameron D. Cameron 34.578 1:17.895 | Acura Team Penske | Acura DPi DPi,1,13:13:26.641,H. Castroneves,13:14:07.604,R. Taylor,40.963,40.963,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,7,2 D. Cameron D. Cameron 34.578 1:17.895 | Acura Team Penske | Acura DPi DPi,2,13:36:25.052,R. Taylor,13:36:59.345,R. Taylor,34.293,1:15.256,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,8,2 R. Taylor R. Taylor 34.293 1:15.256 | Starworks Motorsport | Audi R8 LMS GT3 GTD,1,13:16:01.504,P. Chase,13:16:49.607,R. Dalziel,48.103,48.103,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,10,1 P. Chase R. Dalziel 48.103 48.103 | Konica Minolta Cadillac DPi-V.R. | Cadillac DPi DPi,1,13:13:29.158,R. Van Der Zande,13:14:16.317,J. Taylor,47.159,47.159,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,10,1 P. Chase R. Dalziel 48.103 48.103 | Konica Minolta Cadillac DPi-V.R. | Cadillac DPi DPi,2,13:37:55.406,J. Taylor,13:38:32.937,J. Taylor,37.531,1:24.690,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,10,1 P. Chase R. Dalziel 48.103 48.103 | Konica Minolta Cadillac DPi-V.R. | Cadillac DPi DPi,3,13:58:08.453,J. Taylor,13:59:34.643,J. Taylor,1:26.190,2:50.880,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,12,3 J. Taylor J. Taylor 1:26.190 2:50.880 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,1,13:15:59.408,F. Montecalvo,13:16:43.692,T. Bell,44.284,44.284,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,14,1 F. Montecalvo T. Bell 44.284 44.284 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,1,13:15:58.337,R. Heistand,13:16:42.817,J. Hawksworth,44.480,44.480,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,31,1 R. Heistand J. Hawksworth 44.480 44.480 | Whelen Engineering Racing | Cadillac DPi DPi,1,13:13:25.945,P. Derani,13:14:08.793,F. Nasr,42.848,42.848,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,31,1 R. Heistand J. Hawksworth 44.480 44.480 | Whelen Engineering Racing | Cadillac DPi DPi,2,13:36:25.795,F. Nasr,13:37:01.373,F. Nasr,35.578,1:18.426,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,44,2 F. Nasr F. Nasr 35.578 1:18.426 | Magnus Racing | Lamborghini Huracan GT3 GTD,1,13:16:00.128,J. Potter,13:16:50.447,A. Lally,50.319,50.319,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,48,1 J. Potter A. Lally 50.319 50.319 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,1,12:40:39.151,R. Hardwick,12:42:04.817,R. Hardwick,1:25.666,1:25.666,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,48,1 J. Potter A. Lally 50.319 50.319 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,2,12:52:17.465,R. Hardwick,12:52:51.344,R. Hardwick,33.879,1:59.545,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,48,1 J. Potter A. Lally 50.319 50.319 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,3,13:16:03.941,R. Hardwick,13:16:52.854,B. Sellers,48.913,2:48.458,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,50,3 R. Hardwick B. Sellers 48.913 2:48.458 | Juncos Racing | Cadillac DPi DPi,1,13:13:34.175,V. Franzoni,13:16:33.848,W. Owen,2:59.673,2:59.673,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,50,3 R. Hardwick B. Sellers 48.913 2:48.458 | Juncos Racing | Cadillac DPi DPi,2,13:43:21.556,W. Owen,13:44:15.034,W. Owen,53.478,3:53.151,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,54,2 W. Owen W. Owen 53.478 3:53.151 | CORE autosport | Nissan DPi DPi,1,13:13:39.982,J. Bennett,13:14:31.346,C. Braun,51.364,51.364,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,54,2 W. Owen W. Owen 53.478 3:53.151 | CORE autosport | Nissan DPi DPi,2,13:36:32.155,C. Braun,13:37:07.156,C. Braun,35.001,1:26.365,20_Pit Stops Time Cards_Race.PDF,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,55,Mazda Team Joest | Mazda DPi DPi,1,13:13:25.455,J. Bomarito,13:14:11.107,H. Tincknell,45.652,45.652,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,55,Mazda Team Joest | Mazda DPi DPi,2,13:36:27.593,H. Tincknell,13:37:02.097,H. Tincknell,34.504,1:20.156,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,55,Mazda Team Joest | Mazda DPi DPi,3,13:53:10.140,H. Tincknell,13:57:34.040,H. Tincknell,4:23.900,5:44.056,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,57,3 H. Tincknell H. Tincknell 4:23.900 5:44.056 | Heinricher Racing w/Meyer Shank Racing | Acura NSX GT3 GTD,1,13:15:57.182,C. Nielsen,13:16:41.828,K. Legge,44.646,44.646,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,73,1 C. Nielsen K. Legge 44.646 44.646 | Park Place Motorsports | Porsche 911 GT3 R GTD,1,13:15:56.600,Z. Robichon,13:16:40.723,P. Long,44.123,44.123,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,74,1 Z. Robichon P. Long 44.123 44.123 | Lone Star Racing | Mercedes-AMG GTD,1,13:16:02.350,G. Robinson V,13:16:56.663,L. Aschenbach,54.313,54.313,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,74,1 Z. Robichon P. Long 44.123 44.123 | Lone Star Racing | Mercedes-AMG GTD,2,13:45:31.189,L. Aschenbach,13:46:45.810,L. Aschenbach,1:14.621,2:08.934,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,76,2 L. Aschenbach L. Aschenbach 1:14.621 2:08.934 | Compass Racing | McLaren 720S GT3 GTD,1,12:56:55.616,M. Plumb,12:57:16.902,M. Plumb,21.286,21.286,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,76,2 L. Aschenbach L. Aschenbach 1:14.621 2:08.934 | Compass Racing | McLaren 720S GT3 GTD,2,13:16:03.350,M. Plumb,13:17:02.057,P. Holton,58.707,1:19.993,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,77,2 M. Plumb P. Holton 58.707 1:19.993 | Mazda Team Joest | Mazda DPi DPi,1,13:37:47.660,T. Nunez,13:38:40.056,O. Jarvis,52.396,52.396,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,77,2 M. Plumb P. Holton 58.707 1:19.993 | Mazda Team Joest | Mazda DPi DPi,2,13:58:39.218,O. Jarvis,13:59:39.161,O. Jarvis,59.943,1:52.339,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,84,2 O. Jarvis O. Jarvis 59.943 1:52.339 | JDC-Miller MotorSports | Cadillac DPi DPi,1,13:13:28.743,S. Trummer,13:14:15.403,S. Simpson,46.660,46.660,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,84,2 O. Jarvis O. Jarvis 59.943 1:52.339 | JDC-Miller MotorSports | Cadillac DPi DPi,2,13:37:50.726,S. Simpson,13:38:31.814,S. Simpson,41.088,1:27.748,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,85,2 S. Simpson S. Simpson 41.088 1:27.748 | JDC-Miller MotorSports | Cadillac DPi DPi,1,13:13:32.936,M. Goikhberg,13:14:20.631,T. Vautier,47.695,47.695,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,85,2 S. Simpson S. Simpson 41.088 1:27.748 | JDC-Miller MotorSports | Cadillac DPi DPi,2,13:36:33.003,T. Vautier,13:37:09.676,T. Vautier,36.673,1:24.368,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,86,2 T. Vautier T. Vautier 36.673 1:24.368 | Meyer Shank Racing w/ Curb-Agajanian | Acura NSX GT3 GTD,1,13:15:57.929,T. Hindman,13:17:02.284,M. Farnbacher,1:04.355,1:04.355,20_Pit Stops Time Cards_Race.PDF,1,2
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,96,1 T. Hindman M. Farnbacher 1:04.355 1:04.355 | Turner Motorsport | BMW M6 GT3 GTD,1,13:16:00.939,R. Foley,13:16:46.507,B. Auberlen,45.568,45.568,20_Pit Stops Time Cards_Race.PDF,1,2
